('The rabbit is nice.', 'Fiona is big.', False)
('The dinosaur is fierce.', 'Erin is fierce.', False)
('The dinosaur is fierce.', 'Erin is fierce.', False)
('The mouse is small.', 'Erin is small.', False)
('The mouse is small.', 'Erin is small.', False)
('The crocodile visits the mouse.', 'Erin is visits.', False)
('The crocodile visits the mouse.', 'Erin is visits.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The lion is slow.', 'Erin is slow.', False)
('The lion is slow.', 'Erin is slow.', False)
('The leopard is awful.', 'Charlie is bad.', False)
('The leopard is awful.', 'Charlie is huge.', False)
('The squirrel is small.', 'Fiona is small.', False)
('The squirrel is small.', 'Fiona is smart.', False)
('The lion attacks the squirrel.', 'Erin is attacks.', False)
('The lion attacks the squirrel.', 'Erin is attacks.', False)
('The hamster is round.', 'Erin is round.', False)
('The hamster is round.', 'Erin is round.', False)
('The bear is angry.', 'Erin is angry.', False)
('The bear is angry.', 'Erin is angry.', False)
('The tiger is fierce.', 'Erin is fierce.', False)
('The tiger is fierce.', 'Erin is fierce.', False)
('The cat is lovely.', 'Erin is small.', False)
('The cat is lovely.', 'Erin is small.', False)
('The bear attacks the cat.', 'Erin is slow.', False)
('The bear attacks the cat.', 'Erin is slow.', False)
('The cat is smart.', 'Charlie is smart.', False)
('The cat is smart.', 'Charlie is slow.', False)
('The leopard is dull.', 'Erin is slow.', False)
('The leopard is dull.', 'Erin is slow.', False)
('The tiger is strong.', 'Erin is obese.', False)
('The tiger is strong.', 'Erin is obese.', False)
('The dog is lovely.', 'Fiona is slow.', False)
('The dog is lovely.', 'Fiona is slow.', False)
('The leopard likes the dog.', 'Charlie is slow.', False)
('The leopard likes the dog.', 'Charlie is slow.', False)
('The hamster is quiet.', 'is quiet.', False)
('The hamster is quiet.', 'is quiet.', False)
('The dinosaur is reckless.', 'Erin is lazy.', False)
('The dinosaur is reckless.', 'Erin is lazy.', False)
('The crocodile is heavy.', 'Cro is heavy.', False)
('The crocodile is heavy.', 'Cro is heavy.', False)
('The dog is adorable.', 'Fiona is clever.', False)
('The dog is adorable.', 'Fiona is clever.', False)
('The dinosaur attacks the dog.', 'Erin is heavy.', False)
('The dinosaur attacks the dog.', 'Erin is heavy.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The crocodile is angry.', 'Erin is quiet.', False)
('The crocodile is angry.', 'Erin is smart.', False)
('The lion is fierce.', 'Erin is heavy.', False)
('The lion is fierce.', 'Erin is heavy.', False)
('The rabbit is beautiful.', 'is nice.', False)
('The rabbit is beautiful.', 'is nice.', False)
('The crocodile attacks the rabbit.', 'Cro is heavy.', False)
('The crocodile attacks the rabbit.', 'Cro is heavy.', False)
('The mouse is kind.', 'Erin is kind.', False)
('The mouse is kind.', 'Erin is kind.', False)
('The dinosaur is tired.', 'Erin is kind.', False)
('The dinosaur is tired.', 'Erin is kind.', False)
('The tiger is strong.', 'Erin is obese.', False)
('The tiger is strong.', 'Erin is obese.', False)
('The cat is cute.', 'Charlie is cute.', False)
('The cat is cute.', 'Charlie is cute.', False)
('The dinosaur attacks the cat.', 'Erin is slow.', False)
('The dinosaur attacks the cat.', 'Erin is slow.', False)
('The dog is nice.', 'Erin is clever.', False)
('The dog is nice.', 'Erin is clever.', False)
('The dinosaur is angry.', 'Erin is lazy.', False)
('The dinosaur is angry.', 'Erin is lazy.', False)
('The cheetah is awful.', 'Erin is bad.', False)
('The cheetah is awful.', 'Erin is bad.', False)
('The mouse is small.', 'Erin is small.', False)
('The mouse is small.', 'Erin is small.', False)
('The dinosaur sees the mouse.', 'Erin is see see strong.', False)
('The dinosaur sees the mouse.', 'Erin is see see strong.', False)
('The rabbit is smart.', 'Alan is smart.', False)
('The rabbit is smart.', 'Alan is smart.', False)
('The leopard is slow.', 'Charlie is smart.', False)
('The leopard is slow.', 'Erin is smart.', False)
('The bald eagle is awful.', 'Erin is awful.', False)
('The bald eagle is awful.', 'Erin is awful.', False)
('The hamster is cute.', 'is nice.', False)
('The hamster is cute.', 'is nice.', False)
('The leopard chases the hamster.', 'Charlie is chase.', False)
('The leopard chases the hamster.', 'Charlie is chase.', False)
('The rabbit is nice.', 'Alan is cute.', False)
('The rabbit is nice.', 'Alan is cute.', False)
('The cheetah is boring.', 'Erin is slow.', False)
('The cheetah is boring.', 'Erin is slow.', False)
('The crocodile is obese.', 'Erin is obese.', False)
('The crocodile is obese.', 'Erin is obese.', False)
('The dog is adorable.', 'Fiona is cute.', False)
('The dog is adorable.', 'Erin is cute.', False)
('The cheetah sees the dog.', 'Erin is heavy.', False)
('The cheetah sees the dog.', 'Erin is heavy.', False)
('The dog is round.', 'Erin is nice.', False)
('The dog is round.', 'Erin is nice.', False)
('The cheetah is rough.', 'Erin is nice.', False)
('The cheetah is rough.', 'Erin is nice.', False)
('The crocodile is obese.', 'Cro is high.', False)
('The crocodile is obese.', 'Cro is nice.', False)
('The squirrel is beautiful.', 'Erin is fur.', False)
('The squirrel is beautiful.', 'Erin is kind.', False)
('The cheetah attacks the squirrel.', 'Erin is attacks.', False)
('The cheetah attacks the squirrel.', 'Erin is attacks.', False)
('The cat is nice.', 'Cat is kind.', False)
('The cat is nice.', 'Cat is kind.', False)
('The leopard is slow.', 'Charlie is poor.', False)
('The leopard is slow.', 'Charlie is poor.', False)
('The crocodile is big.', 'Erin is big.', False)
('The crocodile is big.', 'Erin is big.', False)
('The mouse is beautiful.', 'Erin is nice.', False)
('The mouse is beautiful.', 'Erin is nice.', False)
('The leopard sees the mouse.', 'Charlie is sad.', False)
('The leopard sees the mouse.', 'Charlie is sad.', False)
('The rabbit is smart.', 'is smart.', False)
('The rabbit is smart.', 'Alan is smart.', False)
('The wolf is tired.', 'is tired.', False)
('The wolf is tired.', 'is tired.', False)
('The falcon is fierce.', 'Fiona is huge.', False)
('The falcon is fierce.', 'Fiona is high.', False)
('The hamster is cute.', 'is nice.', False)
('The hamster is cute.', 'is nice.', False)
('The wolf likes the hamster.', 'is sad.', False)
('The wolf likes the hamster.', 'is sad.', False)
('The hamster is round.', 'is round.', False)
('The hamster is round.', 'is round.', False)
('The tiger is sleepy.', 'Erin is poor.', False)
('The tiger is sleepy.', 'Erin is poor.', False)
('The falcon is fierce.', 'Fiona is huge.', False)
('The falcon is fierce.', 'Fiona is huge.', False)
('The rabbit is adorable.', 'is cute.', False)
('The rabbit is adorable.', 'is clever.', False)
('The tiger likes the rabbit.', 'Erin is strong.', False)
('The tiger likes the rabbit.', 'Erin is strong.', False)
('The dog is nice.', 'Erin is smart.', False)
('The dog is nice.', 'Erin is smart.', False)
('The falcon is rough.', 'Fiona is chase.', False)
('The falcon is rough.', 'Fiona is chase.', False)
('The snake is obese.', 'Erin is big.', False)
('The snake is obese.', 'Erin is big.', False)
('The mouse is adorable.', 'Erin is clever.', False)
('The mouse is adorable.', 'Erin is clever.', False)
('The falcon chases the mouse.', 'Fiona is chase.', False)
('The falcon chases the mouse.', 'Fiona is chase.', False)
('The squirrel is nice.', 'S is kind.', False)
('The squirrel is nice.', 'S is kind.', False)
('The cheetah is angry.', 'Erin is lazy.', False)
('The cheetah is angry.', 'Erin is lazy.', False)
('The lion is strong.', 'Erin is strong.', False)
('The lion is strong.', 'Erin is strong.', False)
('The dog is adorable.', 'Fiona is adorable.', False)
('The dog is adorable.', 'Fiona is clever.', False)
('The cheetah chases the dog.', 'Erin is strong.', False)
('The cheetah chases the dog.', 'Erin is strong.', False)
('The hamster is quiet.', 'is quiet.', False)
('The hamster is quiet.', 'is quiet.', False)
('The bear is angry.', 'Erin is quiet.', False)
('The bear is angry.', 'Erin is quiet.', False)
('The dinosaur is strong.', 'Erin is strong.', False)
('The dinosaur is strong.', 'Erin is strong.', False)
('The cat is beautiful.', 'Cat is nice.', False)
('The cat is beautiful.', 'Cat is nice.', False)
('The bear visits the cat.', 'Erin is visits.', False)
('The bear visits the cat.', 'Erin is visits.', False)
('The rabbit is quiet.', 'Alan is quiet.', False)
('The rabbit is quiet.', 'Alan is quiet.', False)
('The dinosaur is sleepy.', 'Erin is poor.', False)
('The dinosaur is sleepy.', 'Erin is poor.', False)
('The lion is big.', 'Erin is big.', False)
('The lion is big.', 'Erin is big.', False)
('The hamster is small.', 'is small.', False)
('The hamster is small.', 'is quiet.', False)
('The dinosaur sees the hamster.', 'Erin is see.', False)
('The dinosaur sees the hamster.', 'Erin is see.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cheetah is reckless.', 'Erin is quiet.', False)
('The cheetah is reckless.', 'Erin is quiet.', False)
('The bald eagle is fierce.', 'Charlie is huge.', False)
('The bald eagle is fierce.', 'Charlie is huge.', False)
('The hamster is funny.', 'is quiet.', False)
('The hamster is funny.', 'is quiet.', False)
('The cheetah chases the hamster.', 'Erin is chase.', False)
('The cheetah chases the hamster.', 'Erin is chase.', False)
('The mouse is nice.', 'Erin is see', False)
('The mouse is nice.', 'Erin is sad.', False)
('The falcon is slow.', 'Fiona is slow.', False)
('The falcon is slow.', 'Fiona is slow.', False)
('The tiger is awful.', 'Erin is bad.', False)
('The tiger is awful.', 'Erin is bad.', False)
('The rabbit is cute.', 'Fiona is cute.', False)
('The rabbit is cute.', 'Fiona is cute.', False)
('The falcon visits the rabbit.', 'Fiona is visits visits visits visits visits visits visits visits visits visits visits visits visits visits vi', False)
('The falcon visits the rabbit.', 'Fiona is visits visits visits visits visits visits visits visits visits visits visits visits visits visits vi', False)
('The cat is smart.', 'Erin is smart.', False)
('The cat is smart.', 'Erin is smart.', False)
('The bald eagle is tired.', 'Erin is tired.', False)
('The bald eagle is tired.', 'Erin is tired.', False)
('The wolf is fierce.', 'is fierce.', False)
('The wolf is fierce.', 'is fierce.', False)
('The rabbit is lovely.', 'Alan is fur.', False)
('The rabbit is lovely.', 'Erin is fur.', False)
('The bald eagle needs the rabbit.', 'Erin is bad.', False)
('The bald eagle needs the rabbit.', 'Erin is bad.', False)
('The hamster is smart.', 'is smart.', False)
('The hamster is smart.', 'Erin is small.', False)
('The tiger is lazy.', 'Erin is lazy.', False)
('The tiger is lazy.', 'Erin is lazy.', False)
('The bear is strong.', 'Erin is lazy.', False)
('The bear is strong.', 'Erin is lazy.', False)
('The squirrel is small.', 'Erin is smart.', False)
('The squirrel is small.', 'Erin is smart.', False)
('The tiger sees the squirrel.', 'Erin is lazy.', False)
('The tiger sees the squirrel.', 'Erin is lazy.', False)
('The cat is nice.', 'Charlie is slow.', False)
('The cat is nice.', 'Charlie is slow.', False)
('The leopard is rough.', 'Charlie is rough.', False)
('The leopard is rough.', 'Charlie is rough.', False)
('The tiger is fierce.', 'Erin is fierce.', False)
('The tiger is fierce.', 'Erin is fierce.', False)
('The rabbit is beautiful.', 'Alan is beautiful.', False)
('The rabbit is beautiful.', 'Erin is beautiful.', False)
('The leopard sees the rabbit.', 'Charlie is slow.', False)
('The leopard sees the rabbit.', 'Charlie is slow.', False)
('The cat is kind.', 'Erin is kind.', False)
('The cat is kind.', 'Erin is kind.', False)
('The bear is reckless.', 'Erin is chase.', False)
('The bear is reckless.', 'Erin is kind.', False)
('The crocodile is heavy.', 'Erin is heavy.', False)
('The crocodile is heavy.', 'Erin is heavy.', False)
('The mouse is adorable.', 'Erin is kind.', False)
('The mouse is adorable.', 'Erin is kind.', False)
('The bear chases the mouse.', 'Erin is chase.', False)
('The bear chases the mouse.', 'Erin is chase.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The squirrel is kind.', 'Erin is kind.', False)
('The cheetah is tired.', 'Erin is tired.', False)
('The cheetah is tired.', 'Erin is dull.', False)
('The snake is obese.', 'Erin is heavy.', False)
('The snake is obese.', 'Erin is heavy.', False)
('The rabbit is beautiful.', 'Alan is nice.', False)
('The rabbit is beautiful.', 'Erin is nice.', False)
('The cheetah chases the rabbit.', 'Erin is chase.', False)
('The cheetah chases the rabbit.', 'Erin is chase.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The wolf is sleepy.', 'is slow.', False)
('The wolf is sleepy.', 'is slow.', False)
('The tiger is strong.', 'Erin is obese.', False)
('The tiger is strong.', 'Erin is obese.', False)
('The dog is beautiful.', 'Fiona is nice.', False)
('The dog is beautiful.', 'Fiona is nice.', False)
('The wolf attacks the dog.', 'is attacks.', False)
('The wolf attacks the dog.', 'Charlie is attacks.', False)
('The dog is quiet.', 'Erin is quiet.', False)
('The dog is quiet.', 'Erin is quiet.', False)
('The falcon is tired.', 'Fiona is tired.', False)
('The falcon is tired.', 'Fiona is tired.', False)
('The leopard is heavy.', 'Charlie is tired.', False)
('The leopard is heavy.', 'Charlie is tired.', False)
('The mouse is small.', 'Erin is quiet.', False)
('The mouse is small.', 'Erin is quiet.', False)
('The falcon likes the mouse.', 'Fiona is slow.', False)
('The falcon likes the mouse.', 'Fiona is slow.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The cat is quiet.', 'Erin is quiet.', False)
('The lion is angry.', 'Erin is sad.', False)
('The lion is angry.', 'Erin is sad.', False)
('The bald eagle is strong.', 'Charlie is obese.', False)
('The bald eagle is strong.', 'Charlie is obese.', False)
('The squirrel is furry.', 'is quiet.', False)
('The squirrel is furry.', 'is quiet.', False)
('The lion sees the squirrel.', 'Erin is see see is see.', False)
('The lion sees the squirrel.', 'Erin is see see see is see.', False)
('The dog is nice.', 'Fiona is kind.', False)
('The dog is nice.', 'Fiona is kind.', False)
('The crocodile is lazy.', 'Erin is lazy.', False)
('The crocodile is lazy.', 'Erin is lazy.', False)
('The tiger is obese.', 'Erin is fierce.', False)
('The tiger is obese.', 'Erin is fierce.', False)
('The rabbit is cute.', 'Alan is cute.', False)
('The rabbit is cute.', 'Erin is cute.', False)
('The crocodile chases the rabbit.', 'Erin is slow.', False)
('The crocodile chases the rabbit.', 'Erin is slow.', False)
('The mouse is nice.', 'Erin is quiet.', False)
('The mouse is nice.', 'Erin is quiet.', False)
('The dinosaur is boring.', 'Erin is dull.', False)
('The dinosaur is boring.', 'Erin is dull.', False)
