('The cat is smart.', 'Erin is smart.', False)
('The wolf is obese.', 'is obese.', False)
('The cat is funny.', 'Erin is quiet.', False)
('The cat is funny.', 'Erin is quiet.', False)
('The snake attacks the cat.', 'Erin is sad.', False)
('The snake attacks the cat.', 'Erin is sad.', False)
('The dog is round.', 'Erin is round.', False)
('The dog is round.', 'Erin is round.', False)
('The falcon is angry.', 'Fiona is poor.', False)
('The falcon is angry.', 'Fiona is poor.', False)
('The wolf is awful.', 'is bad.', False)
('The wolf is awful.', 'is bad.', False)
('The rabbit is furry.', 'is fur.', False)
('The rabbit is furry.', 'Erin is fur.', False)
('The falcon sees the rabbit.', 'Fiona is heavy.', False)
('The falcon sees the rabbit.', 'Fiona is heavy.', False)
('The hamster is kind.', 'is kind.', False)
('The hamster is kind.', 'is kind.', False)
('The dinosaur is tired.', 'Erin is tired.', False)
('The dinosaur is tired.', 'Erin is tired.', False)
('The leopard is obese.', 'Charlie is obese.', False)
('The leopard is obese.', 'Charlie is obese.', False)
('The dog is adorable.', 'Fiona is kind.', False)
('The dog is adorable.', 'Fiona is kind.', False)
('The dinosaur likes the dog.', 'Erin is slow.', False)
('The dinosaur likes the dog.', 'Erin is slow.', False)
('The cat is round.', 'Erin is round.', False)
('The cat is round.', 'Charlie is round.', False)
('The lion is sleepy.', 'Erin is lazy.', False)
('The lion is sleepy.', 'Erin is lazy.', False)
('The cheetah is heavy.', 'Erin is slow.', False)
('The cheetah is heavy.', 'Erin is slow.', False)
('The rabbit is furry.', 'Erin is fur.', False)
('The rabbit is furry.', 'Erin is fur.', False)
('The lion attacks the rabbit.', 'Erin is slow.', False)
('The lion attacks the rabbit.', 'Erin is slow.', False)
('The rabbit is nice.', 'Alan is clever.', False)
('The rabbit is nice.', 'Alan is clever.', False)
('The wolf is dull.', 'Erin is poor.', False)
('The wolf is dull.', 'Erin is poor.', False)
('The bald eagle is obese.', 'Charlie is obese.', False)
('The bald eagle is obese.', 'Charlie is obese.', False)
('The cat is adorable.', 'Erin is cute.', False)
('The cat is adorable.', 'Erin is cute.', False)
('The wolf visits the cat.', 'is visits.', False)
('The wolf visits the cat.', 'Charlie is visits visits visits visits visits visits visits visits visits visits visits visits visits visits visits visits vi', False)
('The cat is kind.', 'Erin is kind.', False)
('The cat is kind.', 'Erin is kind.', False)
('The wolf is angry.', 'is sad.', False)
('The wolf is angry.', 'is sad.', False)
('The cheetah is strong.', 'Erin is obese.', False)
('The cheetah is strong.', 'Erin is obese.', False)
('The mouse is lovely.', 'Erin is kind.', False)
('The mouse is lovely.', 'Erin is kind.', False)
('The wolf likes the mouse.', 'is strong.', False)
('The wolf likes the mouse.', 'is strong.', False)
('The cat is nice.', 'Erin is smart.', False)
('The cat is nice.', 'Erin is clever.', False)
('The dinosaur is rough.', 'Erin is rough.', False)
('The dinosaur is rough.', 'Erin is rough.', False)
('The tiger is heavy.', 'Erin is heavy.', False)
('The tiger is heavy.', 'Erin is heavy.', False)
('The rabbit is funny.', 'Alan is nice.', False)
('The rabbit is funny.', 'is nice.', False)
('The dinosaur visits the rabbit.', 'Erin is rough.', False)
('The dinosaur visits the rabbit.', 'Erin is rough.', False)
('The hamster is round.', 'is round.', False)
('The hamster is round.', 'is round.', False)
('The dinosaur is boring.', 'Erin is bad.', False)
('The dinosaur is boring.', 'Erin is fur.', False)
('The tiger is awful.', 'Erin is awful.', False)
('The tiger is awful.', 'Erin is awful.', False)
('The cat is furry.', 'Erin is round.', False)
('The cat is furry.', 'Erin is round.', False)
('The dinosaur needs the cat.', 'Erin is bad.', False)
('The dinosaur needs the cat.', 'Erin is bad.', False)
('The dog is round.', 'Fiona is round.', False)
('The dog is round.', 'Fiona is round.', False)
('The bear is boring.', 'Erin is poor.', False)
('The bear is boring.', 'Erin is poor.', False)
('The lion is heavy.', 'Fiona is heavy.', False)
('The lion is heavy.', 'Erin is heavy.', False)
('The rabbit is lovely.', 'Fiona is smart.', False)
('The rabbit is lovely.', 'is smart.', False)
('The bear needs the rabbit.', 'Erin is heavy.', False)
('The bear needs the rabbit.', 'Erin is heavy.', False)
('The rabbit is round.', 'Alan is round.', False)
('The rabbit is round.', 'Alan is round.', False)
('The cheetah is sleepy.', 'Erin is slow.', False)
('The cheetah is sleepy.', 'Erin is slow.', False)
('The wolf is strong.', 'is slow.', False)
('The wolf is strong.', 'Charlie is slow.', False)
('The squirrel is beautiful.', 'Erin is nice.', False)
('The squirrel is beautiful.', 'Erin is nice.', False)
('The cheetah chases the squirrel.', 'Erin is slow.', False)
('The cheetah chases the squirrel.', 'Erin is slow.', False)
('The squirrel is smart.', 'Erin is smart.', False)
('The squirrel is smart.', 'Erin is smart.', False)
('The bald eagle is slow.', 'Erin is slow.', False)
('The bald eagle is slow.', 'Erin is slow.', False)
('The crocodile is fierce.', 'Erin is fierce.', False)
('The crocodile is fierce.', 'Erin is fierce.', False)
('The rabbit is furry.', 'Erin is fur.', False)
('The rabbit is furry.', 'Erin is fur.', False)
('The bald eagle sees the rabbit.', 'Erin is strong.', False)
('The bald eagle sees the rabbit.', 'Erin is strong.', False)
('The hamster is nice.', 'is fur.', False)
('The hamster is nice.', 'Erin is fur.', False)
('The wolf is lazy.', 'is lazy.', False)
('The wolf is lazy.', 'is lazy.', False)
('The crocodile is big.', 'Erin is bad.', False)
('The crocodile is big.', 'Erin is bad.', False)
('The mouse is lovely.', 'Erin is fur.', False)
('The mouse is lovely.', 'Erin is fur.', False)
('The wolf chases the mouse.', 'is chase.', False)
('The wolf chases the mouse.', 'is chase.', False)
('The hamster is round.', 'Erin is round.', False)
('The hamster is round.', 'Erin is round.', False)
('The falcon is tired.', 'Fiona is dull.', False)
('The falcon is tired.', 'Fiona is dull.', False)
('The bald eagle is heavy.', 'Erin is heavy.', False)
('The bald eagle is heavy.', 'Erin is heavy.', False)
('The cat is lovely.', 'Erin is sad.', False)
('The cat is lovely.', 'Erin is sad.', False)
('The falcon likes the cat.', 'Fiona is heavy.', False)
('The falcon likes the cat.', 'Fiona is heavy.', False)
('The rabbit is quiet.', 'is quiet.', False)
('The rabbit is quiet.', 'Alan is quiet.', False)
('The bald eagle is tired.', 'Erin is tired.', False)
('The bald eagle is tired.', 'Erin is tired.', False)
('The leopard is big.', 'Charlie is big.', False)
('The leopard is big.', 'Charlie is big.', False)
('The cat is small.', 'Erin is small.', False)
('The cat is small.', 'Erin is small.', False)
('The bald eagle likes the cat.', 'Erin is lazy.', False)
('The bald eagle likes the cat.', 'Erin is lazy.', False)
('The hamster is round.', 'is round.', False)
('The hamster is round.', 'is round.', False)
('The falcon is slow.', 'Fiona is slow.', False)
('The falcon is slow.', 'Fiona is slow.', False)
('The bear is strong.', 'Erin is strong.', False)
('The bear is strong.', 'Erin is strong.', False)
('The cat is adorable.', 'Erin is clever.', False)
('The cat is adorable.', 'Erin is clever.', False)
('The falcon likes the cat.', 'Fiona is strong.', False)
('The falcon likes the cat.', 'Fiona is strong.', False)
('The cat is smart.', 'Erin is smart.', False)
('The cat is smart.', 'Erin is smart.', False)
('The tiger is lazy.', 'Erin is lazy.', False)
('The tiger is lazy.', 'Erin is lazy.', False)
('The leopard is fierce.', 'Charlie is fierce.', False)
('The leopard is fierce.', 'Charlie is fierce.', False)
('The squirrel is funny.', 'Fiona is funny.', False)
('The squirrel is funny.', 'Fiona is funny.', False)
('The tiger sees the squirrel.', 'Erin is see.', False)
('The tiger sees the squirrel.', 'Erin is strong.', False)
('The hamster is kind.', 'Erin is kind.', False)
('The hamster is kind.', 'Erin is kind.', False)
('The snake is slow.', 'Erin is slow.', False)
('The snake is slow.', 'Erin is slow.', False)
('The lion is heavy.', 'Erin is heavy.', False)
('The lion is heavy.', 'Erin is heavy.', False)
('The rabbit is cute.', 'Alan is cute.', False)
('The rabbit is cute.', 'Alan is cute.', False)
('The snake sees the rabbit.', 'Erin is sad.', False)
('The snake sees the rabbit.', 'is sad.', False)
('The rabbit is nice.', 'Alan is nice.', False)
('The rabbit is nice.', 'Alan is nice.', False)
('The cheetah is lazy.', 'Erin is lazy.', False)
('The cheetah is lazy.', 'Erin is lazy.', False)
('The wolf is big.', 'is big.', False)
('The wolf is big.', 'is big.', False)
('The cat is small.', 'Erin is small.', False)
('The cat is small.', 'Erin is nice.', False)
('The cheetah chases the cat.', 'Erin is big.', False)
('The cheetah chases the cat.', 'Erin is big.', False)
('The rabbit is smart.', 'Alan is smart.', False)
('The rabbit is smart.', 'Alan is smart.', False)
('The crocodile is dull.', 'Erin is poor.', False)
('The crocodile is dull.', 'Erin is poor.', False)
('The wolf is heavy.', 'Fiona is heavy.', False)
('The wolf is heavy.', 'Fiona is heavy.', False)
('The cat is beautiful.', 'Charlie is nice.', False)
('The cat is beautiful.', 'Erin is nice.', False)
('The crocodile needs the cat.', 'Erin is heavy.', False)
('The crocodile needs the cat.', 'Erin is heavy.', False)
('The cat is round.', 'Erin is round.', False)
('The cat is round.', 'Erin is round.', False)
('The cheetah is sleepy.', 'Erin is quiet.', False)
('The cheetah is sleepy.', 'Erin is smart.', False)
('The wolf is obese.', 'Fiona is bad.', False)
('The wolf is obese.', 'Charlie is bad.', False)
('The squirrel is beautiful.', 'Fiona is nice.', False)
('The squirrel is beautiful.', 'Erin is nice.', False)
('The cheetah attacks the squirrel.', 'Erin is attacks.', False)
('The cheetah attacks the squirrel.', 'Erin is attacks.', False)
('The mouse is nice.', 'Erin is nice.', False)
('The mouse is nice.', 'Erin is nice.', False)
('The lion is tired.', 'Erin is tired.', False)
('The lion is tired.', 'Erin is tired.', False)
('The dinosaur is strong.', 'Erin is strong.', False)
('The dinosaur is strong.', 'Erin is strong.', False)
('The squirrel is beautiful.', 'Erin is nice.', False)
('The squirrel is beautiful.', 'Erin is nice.', False)
('The lion needs the squirrel.', 'Erin is strong.', False)
('The lion needs the squirrel.', 'Erin is strong.', False)
('The cat is nice.', 'Erin is nice.', False)
('The cat is nice.', 'Erin is nice.', False)
('The falcon is reckless.', 'Fiona is reckless.', False)
('The falcon is reckless.', 'Fiona is reckless.', False)
('The cheetah is awful.', 'Erin is huge.', False)
('The cheetah is awful.', 'Erin is huge.', False)
('The hamster is cute.', 'is nice.', False)
('The hamster is cute.', 'is nice.', False)
('The falcon visits the hamster.', 'Fiona is visits visit is visits visit  high.', False)
('The falcon visits the hamster.', 'Fiona is visits high.', False)
('The dog is smart.', 'Erin is smart.', False)
('The dog is smart.', 'Erin is smart.', False)
('The lion is lazy.', 'Erin is lazy.', False)
('The lion is lazy.', 'Erin is lazy.', False)
('The bear is obese.', 'Erin is obese.', False)
('The bear is obese.', 'Erin is obese.', False)
('The hamster is small.', 'is smart.', False)
('The hamster is small.', 'is smart.', False)
('The lion visits the hamster.', 'Erin is visits visits visit is visits.', False)
('The lion visits the hamster.', 'Erin is visits visits visit is visits.', False)
('The cat is smart.', 'Erin is smart.', False)
('The cat is smart.', 'Erin is smart.', False)
('The bald eagle is angry.', 'Erin is bad.', False)
('The bald eagle is angry.', 'Erin is bad.', False)
('The lion is heavy.', 'Erin is heavy.', False)
('The lion is heavy.', 'Erin is heavy.', False)
('The mouse is small.', 'Erin is smart.', False)
('The mouse is small.', 'Erin is smart.', False)
('The bald eagle attacks the mouse.', 'Erin is attacks.', False)
('The bald eagle attacks the mouse.', 'Erin is attacks.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The mouse is smart.', 'Erin is smart.', False)
('The tiger is rough.', 'Erin is rough.', False)
('The tiger is rough.', 'Erin is rough.', False)
('The leopard is obese.', 'Charlie is obese.', False)
('The leopard is obese.', 'Charlie is obese.', False)
('The dog is cute.', 'Fiona is smart.', False)
('The dog is cute.', 'Fiona is smart.', False)
('The tiger attacks the dog.', 'Erin is bad.', False)
('The tiger attacks the dog.', 'Erin is rough.', False)
('The hamster is quiet.', 'is quiet.', False)
('The hamster is quiet.', 'is quiet.', False)
('The lion is tired.', 'Erin is quiet.', False)
('The lion is tired.', 'Erin is quiet.', False)
('The bear is awful.', 'Erin is bad.', False)
('The bear is awful.', 'Erin is bad.', False)
('The cat is lovely.', 'Cat is nice.', False)
('The cat is lovely.', 'Cat is nice.', False)
('The lion chases the cat.', 'Erin is chase.', False)
('The lion chases the cat.', 'Erin is chase.', False)
('The cat is round.', 'Erin is round.', False)
('The cat is round.', 'Charlie is round.', False)
('The snake is boring.', 'is dull.', False)
('The snake is boring.', 'is dull.', False)
('The falcon is obese.', 'Fiona is obese.', False)
('The falcon is obese.', 'Fiona is obese.', False)
('The dog is beautiful.', 'Fiona is nice.', False)
('The dog is beautiful.', 'Fiona is nice.', False)
('The snake visits the dog.', 'is obese.', False)
('The snake visits the dog.', 'is obese.', False)
('The rabbit is quiet.', 'Erin is quiet.', False)
('The rabbit is quiet.', 'Erin is quiet.', False)
('The bald eagle is boring.', 'Erin is dull.', False)
('The bald eagle is boring.', 'Erin is dull.', False)
('The wolf is obese.', 'is obese.', False)
('The wolf is obese.', 'is obese.', False)
('The mouse is cute.', 'Erin is nice.', False)
('The mouse is cute.', 'Erin is nice.', False)
('The bald eagle sees the mouse.', 'Erin is see see is see.', False)
('The bald eagle sees the mouse.', 'Erin is see see is see.', False)
('The rabbit is round.', 'is round.', False)
('The rabbit is round.', 'is round.', False)
('The dinosaur is lazy.', 'Erin is lazy.', False)
('The dinosaur is lazy.', 'Erin is lazy.', False)
('The crocodile is big.', 'Erin is lazy.', False)
('The crocodile is big.', 'Cro is lazy.', False)
('The squirrel is furry.', 'Erin is fur.', False)
('The squirrel is furry.', 'Erin is fur.', False)
('The dinosaur attacks the squirrel.', 'Erin is attacks.', False)
('The dinosaur attacks the squirrel.', 'Erin is attacks.', False)
('The cat is smart.', 'Charlie is smart.', False)
('The cat is smart.', 'Charlie is smart.', False)
('The leopard is rough.', 'Erin is poor.', False)
('The leopard is rough.', 'Erin is poor.', False)
('The crocodile is big.', 'Erin is rough.', False)
('The crocodile is big.', 'Erin is rough.', False)
('The rabbit is funny.', 'is funny.', False)
('The rabbit is funny.', 'is funny.', False)
('The leopard needs the rabbit.', 'Charlie is needs needs needs needs needs needs needs needs needs needs needs needs needs needs needs needs n', False)
