('Fiona is big.', 'The lion is poor.', False)
('Bob is wealthy.', 'The Bob is sad.', False)
('Bob is wealthy.', 'Thebob is sad.', False)
('Charlie is poor.', 'The Charlie is sad.', False)
('Charlie is poor.', 'The Charlie is sad.', False)
('Anne is big.', 'The bald eagle is bad.', False)
('Anne is big.', 'The bald eagle is bad.', False)
('Fiona is tiny.', 'The lion is sad.', False)
('Fiona is tiny.', 'The lion is sad.', False)
('Erin is clever.', 'The lion is sad.', False)
('Erin is clever.', 'The lion is sad.', False)
('Charlie is bad.', 'The Charlie is smart.', False)
('Charlie is bad.', 'The Charlie is bad.', False)
('Harry is huge.', 'The Harry is small.', False)
('Harry is huge.', 'The Harry is small.', False)
('Fiona is short.', 'The lion is poor.', False)
('Fiona is short.', 'The lion is poor.', False)
('Dave is quiet.', 'The Dave is poor.', False)
('Dave is quiet.', 'The Dave is poor.', False)
('Bob is imperfect.', 'The Bob is sad.', False)
('Bob is imperfect.', 'Thebob is sad.', False)
('Alan is big.', 'The Alan is small.', False)
('Alan is big.', 'The Alan is small.', False)
('Dave is tiny.', 'The Dave is sad.', False)
('Dave is tiny.', 'The Dave is sad.', False)
('Harry is smart.', 'The Harry is sad.', False)
('Harry is smart.', 'The Harry is sad.', False)
('Bob is dull.', 'The Bob is sad.', False)
('Bob is dull.', 'The Bob is sad.', False)
('Charlie is strong.', 'The Charlie is poor.', False)
('Charlie is strong.', 'The Charlie is poor.', False)
('Gary is short.', 'The dog is poor.', False)
('Gary is short.', 'The dog is poor.', False)
('Erin is clever.', 'The lion is poor.', False)
('Erin is clever.', 'The lion is poor.', False)
('Bob is imperfect.', 'The Bob is poor.', False)
('Bob is imperfect.', 'Thebob is poor.', False)
('Fiona is big.', 'The falcon is poor.', False)
('Fiona is big.', 'The falcon is poor.', False)
('Harry is short.', 'The Harry is small.', False)
('Harry is short.', 'The Harry is small.', False)
('Alan is quiet.', 'The Alan is big.', False)
('Alan is quiet.', 'The Alan is big.', False)
('Erin is poor.', 'The bald eagle is small.', False)
('Erin is poor.', 'The rabbit is small.', False)
('Alan is huge.', 'The Alan is poor.', False)
('Alan is huge.', 'The Alan is poor.', False)
('Erin is little.', 'The lion is sad.', False)
('Erin is little.', 'The lion is sad.', False)
('Bob is smart.', 'The Bob is small.', False)
('Bob is smart.', 'Thebob is small.', False)
('Anne is poor.', 'The bald eagle is poor.', False)
('Anne is poor.', 'The bald eagle is poor.', False)
('Anne is strong.', 'The bald eagle is small.', False)
('Anne is strong.', 'The bald eagle is small.', False)
('Erin is small.', 'The lion is small.', False)
('Erin is small.', 'The lion is small.', False)
('Fiona is wealthy.', 'The lion is smart.', False)
('Fiona is wealthy.', 'The lion is smart.', False)
('Gary is dull.', 'The dog is small.', False)
('Gary is dull.', 'The dog is smart.', False)
('Gary is heavy.', 'The dog is small.', False)
('Gary is heavy.', 'The dog is small.', False)
('Erin is thin.', 'The lion is small.', False)
('Erin is thin.', 'The lion is small.', False)
('Harry is quiet.', 'The Harry is small.', False)
('Harry is quiet.', 'The Harry is small.', False)
('Alan is dull.', 'The Alan is small.', False)
('Alan is dull.', 'The Alan is small.', False)
('Bob is high.', 'The Bob is sad.', False)
('Bob is high.', 'The Bob is sad.', False)
('Anne is short.', 'The bald eagle is slow.', False)
('Anne is short.', 'The bald eagle is slow.', False)
('Dave is smart.', 'The Dave is sad.', False)
('Dave is smart.', 'The Dave is sad.', False)
('Gary is sad.', 'The dog is sad.', False)
('Gary is sad.', 'The dog is sad.', False)
('Alan is high.', 'The Alan is bad.', False)
('Alan is high.', 'The Alan is bad.', False)
('Bob is short.', 'Thebob is small.', False)
('Bob is short.', 'Thebob is small.', False)
('Charlie is quiet.', 'The Charlie is poor.', False)
('Charlie is quiet.', 'The Charlie is poor.', False)
('Dave is bad.', 'The Dave is poor.', False)
('Dave is bad.', 'The Dave is poor.', False)
('Harry is heavy.', 'The Harry is small.', False)
('Harry is heavy.', 'The Harry is small.', False)
('Dave is short.', 'The Dave is sad.', False)
('Dave is short.', 'The Dave is sad.', False)
('Gary is wealthy.', 'The dog is sad.', False)
('Gary is wealthy.', 'The dog is sad.', False)
('Erin is poor.', 'The bald eagle is small.', False)
('Erin is poor.', 'The bald eagle is small.', False)
('Alan is big.', 'The Alan is big.', False)
('Alan is big.', 'The Alan is big.', False)
('Gary is short.', 'The dog is short.', False)
('Gary is short.', 'The dog is short.', False)
('Fiona is clever.', 'The lion is smart.', False)
('Fiona is clever.', 'The lion is smart.', False)
('Bob is imperfect.', 'Thebob is smart.', False)
('Bob is imperfect.', 'Thebob is smart.', False)
('Gary is strong.', 'The dog is sad.', False)
('Gary is strong.', 'The dog is sad.', False)
('Anne is small.', 'The bald eagle is sad.', False)
('Anne is small.', 'The bald eagle is sad.', False)
('Dave is smart.', 'The Dave is sad.', False)
('Dave is smart.', 'The Dave is sad.', False)
('Fiona is imperfect.', 'The lion is poor.', False)
('Fiona is imperfect.', 'The lion is poor.', False)
('Harry is heavy.', 'The Harry is heavy.', False)
('Harry is heavy.', 'The Harry is big.', False)
('Bob is little.', 'Thebob is small.', False)
('Bob is little.', 'Thebob is small.', False)
('Dave is nice.', 'The Dave is nice.', False)
('Dave is nice.', 'The Dave is nice.', False)
('Gary is rough.', 'The dog is nice.', False)
('Gary is rough.', 'The dog is nice.', False)
('Harry is heavy.', 'The Harry is sad.', False)
('Harry is heavy.', 'The Harry is sad.', False)
('Fiona is little.', 'The falcon is small.', False)
('Fiona is little.', 'The falcon is small.', False)
('Charlie is wealthy.', 'The Charlie is small.', False)
('Charlie is wealthy.', 'The Charlie is small.', False)
('Gary is sad.', 'The dog is sad.', False)
('Gary is sad.', 'The dog is sad.', False)
('Dave is heavy.', 'The Dave is nice.', False)
('Dave is heavy.', 'The Dave is nice.', False)
('Erin is small.', 'The lion is big.', False)
('Erin is small.', 'The rabbit is big.', False)
('Gary is kind.', 'The dog is nice.', False)
('Gary is kind.', 'The dog is nice.', False)
('Harry is imperfect.', 'The Harry is big.', False)
('Harry is imperfect.', 'The Harry is big.', False)
('Anne is huge.', 'The bald eagle is big.', False)
('Anne is huge.', 'The bald eagle is big.', False)
('Erin is tiny.', 'The lion is smart.', False)
('Erin is tiny.', 'The rabbit is smart.', False)
('Gary is clever.', 'The dog is smart.', False)
('Gary is clever.', 'The dog is smart.', False)
('Bob is rough.', 'The dog is smart.', False)
('Bob is rough.', 'The dog is smart.', False)
('Anne is strong.', 'The bald eagle is big.', False)
('Anne is strong.', 'The bald eagle is big.', False)
('Charlie is small.', 'The Charlie is big.', False)
('Charlie is small.', 'The Charlie is big.', False)
('Dave is clever.', 'The Dave is smart.', False)
('Dave is clever.', 'The Dave is smart.', False)
('Alan is rough.', 'The Alan is smart.', False)
('Alan is rough.', 'The Alan is smart.', False)
('Dave is big.', 'The Dave is small.', False)
('Dave is big.', 'The Dave is small.', False)
('Alan is small.', 'The Alan is small.', False)
('Alan is small.', 'The Alan is small.', False)
('Fiona is smart.', 'The lion is small.', False)
('Fiona is smart.', 'The falcon is small.', False)
('Harry is sad.', 'The lion is sad.', False)
('Harry is sad.', 'The lion is sad.', False)
('Anne is big.', 'The bald eagle is poor.', False)
('Anne is big.', 'The bald eagle is poor.', False)
('Alan is short.', 'The Alan is short.', False)
('Alan is short.', 'The Alan is short.', False)
('Erin is wealthy.', 'The lion is short.', False)
('Erin is wealthy.', 'The lion is short.', False)
('Gary is poor.', 'The dog is rough.', False)
('Gary is poor.', 'The dog is small.', False)
('Gary is high.', 'The dog is sad.', False)
('Gary is high.', 'The dog is sad.', False)
('Dave is small.', 'The Dave is small.', False)
('Dave is small.', 'The Dave is small.', False)
('Bob is kind.', 'The dog is poor.', False)
('Bob is kind.', 'The dog is poor.', False)
('Charlie is sad.', 'The Charlie is sad.', False)
('Charlie is sad.', 'The Charlie is sad.', False)
('Dave is huge.', 'The Dave is poor.', False)
('Dave is huge.', 'The Dave is poor.', False)
('Harry is thin.', 'The Harry is poor.', False)
('Harry is thin.', 'The Harry is poor.', False)
('Fiona is quiet.', 'The lion is big.', False)
('Fiona is quiet.', 'The lion is poor.', False)
('Erin is poor.', 'The lion is poor.', False)
('Erin is poor.', 'The lion is poor.', False)
('Fiona is huge.', 'The lion is big.', False)
('Fiona is huge.', 'The falcon is big.', False)
('Gary is short.', 'The dog is nice.', False)
('Gary is short.', 'The dog is nice.', False)
('Anne is nice.', 'The bald eagle is nice.', False)
('Anne is nice.', 'The bald eagle is nice.', False)
('Harry is imperfect.', 'The lion is sad.', False)
('Harry is imperfect.', 'The Harry is sad.', False)
('Dave is high.', 'The Dave is small.', False)
('Dave is high.', 'The Dave is small.', False)
('Gary is short.', 'The dog is small.', False)
('Gary is short.', 'The dog is small.', False)
('Fiona is wealthy.', 'The falcon is small.', False)
('Fiona is wealthy.', 'The falcon is small.', False)
('Alan is imperfect.', 'The Alan is small.', False)
('Alan is imperfect.', 'The Alan is small.', False)
('Anne is strong.', 'The bald eagle is strong.', False)
('Anne is strong.', 'The bald eagle is strong.', False)
('Alan is short.', 'The Alan is poor.', False)
('Alan is short.', 'The Alan is poor.', False)
('Dave is nice.', 'The Dave is poor.', False)
('Dave is nice.', 'The Dave is poor.', False)
('Harry is dull.', 'The Harry is poor.', False)
('Harry is dull.', 'The Harry is poor.', False)
('Gary is heavy.', 'The dog is bad.', False)
('Gary is heavy.', 'The dog is bad.', False)
('Bob is tiny.', 'The dog is rough.', False)
('Bob is tiny.', 'The dog is rough.', False)
('Dave is clever.', 'The dog is poor.', False)
('Dave is clever.', 'The dog is poor.', False)
('Erin is bad.', 'The bald eagle is poor.', False)
('Erin is bad.', 'The bald eagle is poor.', False)
('Dave is big.', 'The Dave is smart.', False)
('Dave is big.', 'The Dave is smart.', False)
('Fiona is short.', 'The falcon is big.', False)
('Fiona is short.', 'The falcon is big.', False)
('Bob is smart.', 'Thebob is smart.', False)
('Bob is smart.', 'Thebob is smart.', False)
('Harry is imperfect.', 'The lion is big.', False)
('Harry is imperfect.', 'The Harry is smart.', False)
('Bob is high.', 'Thebob is small.', False)
('Bob is high.', 'The dog is small.', False)
('Alan is thin.', 'The Alan is small.', False)
('Alan is thin.', 'The Alan is small.', False)
('Dave is nice.', 'The Dave is sad.', False)
('Dave is nice.', 'The Dave is sad.', False)
('Fiona is dull.', 'The lion is sad.', False)
('Fiona is dull.', 'The lion is sad.', False)
('Gary is high.', 'The dog is small.', False)
('Gary is high.', 'The dog is small.', False)
('Alan is thin.', 'The Alan is small.', False)
('Alan is thin.', 'The Alan is small.', False)
('Dave is kind.', 'The Dave is small.', False)
('Dave is kind.', 'The Dave is small.', False)
('Charlie is dull.', 'The Charlie is small.', False)
('Charlie is dull.', 'The Charlie is small.', False)
('Harry is huge.', 'The Harry is big.', False)
('Harry is huge.', 'The Harry is big.', False)
('Erin is tiny.', 'The lion is poor.', False)
('Erin is tiny.', 'The lion is poor.', False)
('Bob is clever.', 'The dog is poor.', False)
('Bob is clever.', 'The dog is poor.', False)
('Fiona is bad.', 'The lion is big.', False)
('Fiona is bad.', 'The lion is bad.', False)
('Anne is big.', 'The bald eagle is small.', False)
('Anne is big.', 'The bald eagle is small.', False)
('Harry is small.', 'The Harry is small.', False)
('Harry is small.', 'The Harry is small.', False)
('Bob is kind.', 'The dog is sad.', False)
('Bob is kind.', 'The dog is sad.', False)
('Charlie is rough.', 'The Charlie is sad.', False)
('Charlie is rough.', 'The Charlie is sad.', False)
('Fiona is huge.', 'The lion is small.', False)
('Fiona is huge.', 'The falcon is small.', False)
('Charlie is little.', 'The Charlie is small.', False)
('Charlie is little.', 'The Charlie is small.', False)
('Anne is wealthy.', 'The bald eagle is small.', False)
('Anne is wealthy.', 'The bald eagle is small.', False)
('Erin is imperfect.', 'The lion is small.', False)
('Erin is imperfect.', 'The rabbit is small.', False)
('Bob is big.', 'Thebob is big.', False)
('Bob is big.', 'Thebob is big.', False)
('Alan is small.', 'The Alan is heavy.', False)
('Alan is small.', 'The Alan is heavy.', False)
('Charlie is wealthy.', 'The Charlie is big.', False)
('Charlie is wealthy.', 'The Charlie is big.', False)
('Fiona is rough.', 'The falcon is heavy.', False)
('Fiona is rough.', 'The falcon is heavy.', False)
('Dave is heavy.', 'The Dave is poor.', False)
('Dave is heavy.', 'The Dave is poor.', False)
('Bob is tiny.', 'The dog is rough.', False)
('Bob is tiny.', 'The dog is rough.', False)
('Harry is wealthy.', 'The Harry is smart.', False)
('Harry is wealthy.', 'The Harry is smart.', False)
('Charlie is poor.', 'The Charlie is poor.', False)
('Charlie is poor.', 'The Charlie is poor.', False)
('Anne is big.', 'The bald eagle is smart.', False)
('Anne is big.', 'The bald eagle is smart.', False)
('Harry is little.', 'The Harry is small.', False)
('Harry is little.', 'The Harry is small.', False)
('Gary is smart.', 'The dog is small.', False)
('Gary is smart.', 'The dog is small.', False)
('Charlie is dull.', 'The Charlie is sad.', False)
('Charlie is dull.', 'The Charlie is sad.', False)
('Erin is big.', 'The lion is poor.', False)
('Erin is big.', 'The lion is poor.', False)
('Charlie is thin.', 'The Charlie is nice.', False)
('Charlie is thin.', 'The Charlie is nice.', False)
('Bob is quiet.', 'The Bob is bad.', False)
('Bob is quiet.', 'Thebob is bad.', False)
('Alan is poor.', 'The Alan is poor.', False)
('Alan is poor.', 'The Alan is poor.', False)
('Fiona is strong.', 'The lion is poor.', False)
('Fiona is strong.', 'The falcon is poor.', False)
('Charlie is short.', 'The Charlie is small.', False)
('Charlie is short.', 'The Charlie is small.', False)
('Gary is wealthy.', 'The dog is short.', False)
('Gary is wealthy.', 'The dog is short.', False)
('Erin is poor.', 'The bald eagle is small.', False)
('Erin is poor.', 'The bald eagle is small.', False)
('Gary is big.', 'The dog is sad.', False)
('Gary is big.', 'The dog is small.', False)
('Alan is thin.', 'The Alan is small.', False)
('Alan is thin.', 'The Alan is small.', False)
('Anne is wealthy.', 'The bald eagle is nice.', False)
('Anne is wealthy.', 'The bald eagle is poor.', False)
('Harry is sad.', 'The Harry is sad.', False)
('Harry is sad.', 'The Harry is sad.', False)
('Alan is high.', 'The Alan is sad.', False)
('Alan is high.', 'The Alan is sad.', False)
('Bob is small.', 'The dog is sad.', False)
('Bob is small.', 'The dog is sad.', False)
('Charlie is quiet.', 'The Charlie is nice.', False)
('Charlie is quiet.', 'The Charlie is nice.', False)
('Harry is sad.', 'The Harry is sad.', False)
('Harry is sad.', 'The Harry is sad.', False)
('Gary is big.', 'The dog is smart.', False)
