('The dog is round.', 'The dog is round.', True)
('The crocodile is dull.', 'The crocodile is smart.', False)
('The wolf is fierce.', 'The wolf is fierce.', True)
('The wolf is fierce.', 'The wolf is fierce.', True)
('The squirrel is small.', 'The squirrel is nice.', False)
('The squirrel is small.', 'The squirrel is smart.', False)
('The crocodile visits the squirrel.', 'The crocodile visits the squirrel.', True)
('The crocodile visits the squirrel.', 'The crocodile visits the squirrel.', True)
('The mouse is smart.', 'The mouse is adorable.', False)
('The mouse is smart.', 'The mouse is round.', False)
('The crocodile is tired.', 'The crocodile is boring.', False)
('The crocodile is tired.', 'The crocodile is boring.', False)
('The leopard is awful.', 'The leopard is beautiful.', False)
('The leopard is awful.', 'The leopard is beautiful.', False)
('The dog is adorable.', 'The dog is beautiful.', False)
('The dog is adorable.', 'The dog is beautiful.', False)
('The crocodile chases the dog.', 'The crocodile chases the dog.', True)
('The crocodile chases the dog.', 'The crocodile chases the dog.', True)
('The cat is round.', 'The cat is round.', True)
('The cat is round.', 'The cat is round.', True)
('The cheetah is reckless.', 'The cheetah is round.', False)
('The cheetah is reckless.', 'The cheetah is round.', False)
('The snake is strong.', 'The snake is reckless.', False)
('The snake is strong.', 'The snake is reckless.', False)
('The hamster is furry.', 'The hamster is round.', False)
('The hamster is furry.', 'The hamster is round.', False)
('The cheetah attacks the hamster.', 'The cheetah attacks the hamster.', True)
('The cheetah attacks the hamster.', 'The cheetah attacks the hamster.', True)
('The cat is round.', 'The cat is nice.', False)
('The cat is round.', 'The cat is nice.', False)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The lion is sleepy.', 'The lion is sleepy.', True)
('The leopard is strong.', 'The leopard is sleepy.', False)
('The leopard is strong.', 'The leopard is sleepy.', False)
('The rabbit is funny.', 'The rabbit is beautiful.', False)
('The rabbit is funny.', 'The rabbit is beautiful.', False)
('The lion chases the rabbit.', 'The lion chases the rabbit.', True)
('The lion chases the rabbit.', 'The lion chases the rabbit.', True)
('The rabbit is kind.', 'The rabbit is cute.', False)
('The rabbit is kind.', 'The rabbit is cute.', False)
('The tiger is slow.', 'The tiger is slow.', True)
('The tiger is slow.', 'The tiger is slow.', True)
('The falcon is awful.', 'The falcon is awful.', True)
('The falcon is awful.', 'The falcon is awful.', True)
('The squirrel is cute.', 'The squirrel is cute.', True)
('The squirrel is cute.', 'The squirrel is cute.', True)
('The tiger visits the squirrel.', 'The tiger visits the squirrel.', True)
('The tiger visits the squirrel.', 'The tiger visits the squirrel.', True)
('The dog is kind.', 'The dog is dull.', False)
('The dog is kind.', 'The dog is dull.', False)
('The cheetah is sleepy.', 'The cheetah is sleepy.', True)
('The cheetah is sleepy.', 'The cheetah is sleepy.', True)
('The dinosaur is obese.', 'The dinosaur is beautiful.', False)
('The dinosaur is obese.', 'The dinosaur is beautiful.', False)
('The mouse is funny.', 'The mouse is beautiful.', False)
('The mouse is funny.', 'The mouse is beautiful.', False)
('The cheetah likes the mouse.', 'The cheetah likes the mouse.', True)
('The cheetah likes the mouse.', 'The cheetah likes the mouse.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The squirrel is nice.', 'The squirrel is nice.', True)
('The dinosaur is lazy.', 'The dinosaur is nice.', False)
('The dinosaur is lazy.', 'The dinosaur is nice.', False)
('The wolf is fierce.', 'The wolf is smart.', False)
('The wolf is fierce.', 'The wolf is smart.', False)
('The mouse is funny.', 'The mouse is smart.', False)
('The mouse is funny.', 'The mouse is smart.', False)
('The dinosaur likes the mouse.', 'The dinosaur likes the mouse.', True)
('The dinosaur likes the mouse.', 'The dinosaur likes the mouse.', True)
('The cat is nice.', 'The cat is nice.', True)
('The cat is nice.', 'The cat is nice.', True)
('The bald eagle is lazy.', 'The bald eagle is slow.', False)
('The bald eagle is lazy.', 'The bald eagle is slow.', False)
('The crocodile is strong.', 'The crocodile is beautiful.', False)
('The crocodile is strong.', 'The crocodile is beautiful.', False)
('The dog is furry.', 'The dog is beautiful.', False)
('The dog is furry.', 'The dog is beautiful.', False)
('The bald eagle sees the dog.', 'The bald eagle sees the dog.', True)
('The bald eagle sees the dog.', 'The bald eagle sees the dog.', True)
('The mouse is kind.', 'The mouse is round.', False)
('The mouse is kind.', 'The mouse is round.', False)
('The leopard is angry.', 'The leopard is angry.', True)
('The leopard is angry.', 'The leopard is angry.', True)
('The wolf is obese.', 'The wolf is big.', False)
('The wolf is obese.', 'The wolf is angry.', False)
('The dog is cute.', 'The dog is cute.', True)
('The dog is cute.', 'The dog is cute.', True)
('The leopard sees the dog.', 'The leopard sees the dog.', True)
('The leopard sees the dog.', 'The leopard sees the dog.', True)
('The dog is nice.', 'The dog is beautiful.', False)
('The dog is nice.', 'The dog is beautiful.', False)
('The cheetah is lazy.', 'The cheetah is beautiful.', False)
('The cheetah is lazy.', 'The cheetah is beautiful.', False)
('The wolf is awful.', 'The wolf is beautiful.', False)
('The wolf is awful.', 'The wolf is beautiful.', False)
('The rabbit is furry.', 'The rabbit is beautiful.', False)
('The rabbit is furry.', 'The rabbit is beautiful.', False)
('The cheetah likes the rabbit.', 'The cheetah likes the rabbit.', True)
('The cheetah likes the rabbit.', 'The cheetah likes the rabbit.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The hamster is nice.', 'The hamster is nice.', True)
('The falcon is lazy.', 'The falcon is nice.', False)
('The falcon is lazy.', 'The falcon is nice.', False)
('The wolf is fierce.', 'The wolf is lazy.', False)
('The wolf is fierce.', 'The wolf is lazy.', False)
('The mouse is adorable.', 'The mouse is adorable.', True)
('The mouse is adorable.', 'The mouse is adorable.', True)
('The falcon chases the mouse.', 'The falcon chases the mouse.', True)
('The falcon chases the mouse.', 'The falcon chases the mouse.', True)
('The dog is quiet.', 'The dog is nice.', False)
('The dog is quiet.', 'The dog is nice.', False)
('The wolf is boring.', 'The wolf is boring.', True)
('The wolf is boring.', 'The wolf is boring.', True)
('The snake is big.', 'The snake is big.', True)
('The snake is big.', 'The snake is big.', True)
('The hamster is cute.', 'The hamster is cute.', True)
('The hamster is cute.', 'The hamster is cute.', True)
('The wolf chases the hamster.', 'The wolf chases the hamster.', True)
('The wolf chases the hamster.', 'The wolf chases the hamster.', True)
('The rabbit is smart.', 'The rabbit is adorable.', False)
('The rabbit is smart.', 'The rabbit is adorable.', False)
('The dinosaur is dull.', 'The dinosaur is big.', False)
('The dinosaur is dull.', 'The dinosaur is big.', False)
('The tiger is awful.', 'The tiger is beautiful.', False)
('The tiger is awful.', 'The tiger is beautiful.', False)
('The cat is adorable.', 'The cat is beautiful.', False)
('The cat is adorable.', 'The cat is beautiful.', False)
('The dinosaur needs the cat.', 'The dinosaur needs the cat.', True)
('The dinosaur needs the cat.', 'The dinosaur needs the cat.', True)
('The rabbit is round.', 'The rabbit is lovely.', False)
('The rabbit is round.', 'The rabbit is lovely.', False)
('The wolf is reckless.', 'The wolf is reckless.', True)
('The wolf is reckless.', 'The wolf is reckless.', True)
('The falcon is strong.', 'The falcon is beautiful.', False)
('The falcon is strong.', 'The falcon is beautiful.', False)
('The hamster is lovely.', 'The hamster is beautiful.', False)
('The hamster is lovely.', 'The hamster is beautiful.', False)
('The wolf chases the hamster.', 'The wolf chases the hamster.', True)
('The wolf chases the hamster.', 'The wolf chases the hamster.', True)
('The rabbit is smart.', 'The rabbit is round.', False)
('The rabbit is smart.', 'The rabbit is round.', False)
('The leopard is dull.', 'The leopard is big.', False)
('The leopard is dull.', 'The leopard is dull.', True)
('The bald eagle is awful.', 'The bald eagle is big.', False)
('The bald eagle is awful.', 'The bald eagle is big.', False)
('The hamster is lovely.', 'The hamster is round.', False)
('The hamster is lovely.', 'The hamster is round.', False)
('The leopard needs the hamster.', 'The leopard needs the hamster.', True)
('The leopard needs the hamster.', 'The leopard needs the hamster.', True)
('The rabbit is round.', 'The rabbit is beautiful.', False)
('The rabbit is round.', 'The rabbit is beautiful.', False)
('The bald eagle is lazy.', 'The bald eagle is round.', False)
('The bald eagle is lazy.', 'The bald eagle is round.', False)
('The tiger is obese.', 'The tiger is lovely.', False)
('The tiger is obese.', 'The tiger is lovely.', False)
('The dog is beautiful.', 'The dog is beautiful.', True)
('The dog is beautiful.', 'The dog is beautiful.', True)
('The bald eagle attacks the dog.', 'The bald eagle attacks the dog.', True)
('The bald eagle attacks the dog.', 'The bald eagle attacks the dog.', True)
('The cat is quiet.', 'The cat is nice.', False)
('The cat is quiet.', 'The cat is nice.', False)
('The snake is rough.', 'The snake is reckless.', False)
('The snake is rough.', 'The snake is reckless.', False)
('The dinosaur is fierce.', 'The dinosaur is nice.', False)
('The dinosaur is fierce.', 'The dinosaur is nice.', False)
('The mouse is funny.', 'The mouse is nice.', False)
('The mouse is funny.', 'The mouse is nice.', False)
('The snake visits the mouse.', 'The snake visits the mouse.', True)
('The snake visits the mouse.', 'The snake visits the mouse.', True)
('The dog is kind.', 'The dog is kind.', True)
('The dog is kind.', 'The dog is kind.', True)
('The snake is rough.', 'The snake is sleepy.', False)
('The snake is rough.', 'The snake is sleepy.', False)
('The tiger is strong.', 'The tiger is big.', False)
('The tiger is strong.', 'The tiger is big.', False)
('The rabbit is furry.', 'The rabbit is smart.', False)
('The rabbit is furry.', 'The rabbit is smart.', False)
('The snake attacks the rabbit.', 'The snake attacks the rabbit.', True)
('The snake attacks the rabbit.', 'The snake attacks the rabbit.', True)
('The squirrel is quiet.', 'The squirrel is reckless.', False)
('The squirrel is quiet.', 'The squirrel is reckless.', False)
('The leopard is slow.', 'The leopard is slow.', True)
('The leopard is slow.', 'The leopard is slow.', True)
('The falcon is strong.', 'The falcon is slow.', False)
('The falcon is strong.', 'The falcon is slow.', False)
('The cat is small.', 'The cat is smart.', False)
('The cat is small.', 'The cat is smart.', False)
('The leopard visits the cat.', 'The leopard visits the cat.', True)
('The leopard visits the cat.', 'The leopard visits the cat.', True)
('The cat is smart.', 'The cat is smart.', True)
('The cat is smart.', 'The cat is slow.', False)
('The lion is slow.', 'The lion is slow.', True)
('The lion is slow.', 'The lion is slow.', True)
('The bear is heavy.', 'The bear is heavy.', True)
('The bear is heavy.', 'The bear is heavy.', True)
('The rabbit is cute.', 'The rabbit is cute.', True)
('The rabbit is cute.', 'The rabbit is cute.', True)
('The lion likes the rabbit.', 'The lion likes the rabbit.', True)
('The lion likes the rabbit.', 'The lion likes the rabbit.', True)
('The cat is round.', 'The cat is round.', True)
('The cat is round.', 'The cat is beautiful.', False)
('The falcon is angry.', 'The falcon is angry.', True)
('The falcon is angry.', 'The falcon is angry.', True)
('The tiger is awful.', 'The tiger is awful.', True)
('The tiger is awful.', 'The tiger is awful.', True)
('The squirrel is funny.', 'The squirrel is beautiful.', False)
('The squirrel is funny.', 'The squirrel is beautiful.', False)
('The falcon chases the squirrel.', 'The falcon chases the squirrel.', True)
('The falcon chases the squirrel.', 'The falcon chases the squirrel.', True)
('The hamster is round.', 'The hamster is beautiful.', False)
('The hamster is round.', 'The hamster is beautiful.', False)
('The bear is lazy.', 'The bear is round.', False)
('The bear is lazy.', 'The bear is round.', False)
('The cheetah is big.', 'The cheetah is big.', True)
('The cheetah is big.', 'The cheetah is big.', True)
('The rabbit is beautiful.', 'The rabbit is beautiful.', True)
('The rabbit is beautiful.', 'The rabbit is beautiful.', True)
('The bear needs the rabbit.', 'The bear needs the rabbit.', True)
('The bear needs the rabbit.', 'The bear needs the rabbit.', True)
('The rabbit is round.', 'The rabbit is round.', True)
('The rabbit is round.', 'The rabbit is round.', True)
('The snake is angry.', 'The snake is rough.', False)
('The snake is angry.', 'The snake is rough.', False)
('The bear is awful.', 'The bear is nice.', False)
('The bear is awful.', 'The bear is nice.', False)
('The hamster is cute.', 'The hamster is nice.', False)
('The hamster is cute.', 'The hamster is nice.', False)
('The snake visits the hamster.', 'The snake visits the hamster.', True)
