('The dog is round.', 'The dog is round.', True)
('The wolf chases the hamster.', 'The wolf visits the rabbit.', False)
('The wolf chases the hamster.', 'The wolf visits the rabbit.', False)
('The rabbit is smart.', 'The rabbit is smart.', True)
('The rabbit is smart.', 'The rabbit is smart.', True)
('The leopard is dull.', 'The leopard is dull.', True)
('The leopard is dull.', 'The leopard is reckless.', False)
('The bald eagle is awful.', 'The bald eagle is awful.', True)
('The bald eagle is awful.', 'The bald eagle is awful.', True)
('The hamster is lovely.', 'The hamster is furry.', False)
('The hamster is lovely.', 'The hamster is furry.', False)
('The leopard needs the hamster.', 'The leopard attacks the rabbit.', False)
('The leopard needs the hamster.', 'The leopard attacks the rabbit.', False)
('The rabbit is round.', 'The rabbit is beautiful.', False)
('The rabbit is round.', 'The rabbit is beautiful.', False)
('The bald eagle is lazy.', 'The bald eagle is lazy.', True)
('The bald eagle is lazy.', 'The bald eagle is lazy.', True)
('The tiger is obese.', 'The tiger is awful.', False)
('The tiger is obese.', 'The tiger is awful.', False)
('The dog is beautiful.', 'The dog is beautiful.', True)
('The dog is beautiful.', 'The dog is beautiful.', True)
('The bald eagle attacks the dog.', 'The bald eagle is sleepy.', False)
('The bald eagle attacks the dog.', 'The bald eagle is sleepy.', False)
('The cat is quiet.', 'The cat is round.', False)
('The cat is quiet.', 'The cat is round.', False)
('The snake is rough.', 'The snake is rough.', True)
('The snake is rough.', 'The snake is rough.', True)
('The dinosaur is fierce.', 'The dinosaur is rough.', False)
('The dinosaur is fierce.', 'The dinosaur is rough.', False)
('The mouse is funny.', 'The mouse is round.', False)
('The mouse is funny.', 'The mouse is round.', False)
('The snake visits the mouse.', 'The snake is boring.', False)
('The snake visits the mouse.', 'The snake is boring.', False)
('The dog is kind.', 'The dog is furry.', False)
('The dog is kind.', 'The dog is furry.', False)
('The snake is rough.', 'The snake is kind.', False)
('The snake is rough.', 'The snake is kind.', False)
('The tiger is strong.', 'The tiger is strong.', True)
('The tiger is strong.', 'The tiger is strong.', True)
('The rabbit is furry.', 'The rabbit is round.', False)
('The rabbit is furry.', 'The rabbit is small.', False)
('The snake attacks the rabbit.', 'The snake is dull.', False)
('The snake attacks the rabbit.', 'The snake is dull.', False)
('The squirrel is quiet.', 'The squirrel is round.', False)
('The squirrel is quiet.', 'The squirrel is round.', False)
('The leopard is slow.', 'The leopard is dull.', False)
('The leopard is slow.', 'The leopard is dull.', False)
('The falcon is strong.', 'The falcon is awful.', False)
('The falcon is strong.', 'The falcon is awful.', False)
('The cat is small.', 'The cat is furry.', False)
('The cat is small.', 'The cat is furry.', False)
('The leopard visits the cat.', 'The leopard sees the squirrel.', False)
('The leopard visits the cat.', 'The leopard sees the squirrel.', False)
('The cat is smart.', 'The cat is strong.', False)
('The cat is smart.', 'The cat is quiet.', False)
('The lion is slow.', 'The lion is strong.', False)
('The lion is slow.', 'The lion is slow.', True)
('The bear is heavy.', 'The bear is strong.', False)
('The bear is heavy.', 'The bear is heavy.', True)
('The rabbit is cute.', 'The rabbit is heavy.', False)
('The rabbit is cute.', 'The rabbit is heavy.', False)
('The lion likes the rabbit.', 'The lion is sleepy.', False)
('The lion likes the rabbit.', 'The lion is sleepy.', False)
('The cat is round.', 'The cat is round.', True)
('The cat is round.', 'The cat is round.', True)
('The falcon is angry.', 'The falcon is furry.', False)
('The falcon is angry.', 'The falcon is furry.', False)
('The tiger is awful.', 'The tiger is awful.', True)
('The tiger is awful.', 'The tiger is awful.', True)
('The squirrel is funny.', 'The squirrel is kind.', False)
('The squirrel is funny.', 'The squirrel is kind.', False)
('The falcon chases the squirrel.', 'The falcon chases the squirrel.', True)
('The falcon chases the squirrel.', 'The falcon chases the squirrel.', True)
('The hamster is round.', 'The hamster is round.', True)
('The hamster is round.', 'The hamster is round.', True)
('The bear is lazy.', 'The bear is lazy.', True)
('The bear is lazy.', 'The bear is lazy.', True)
('The cheetah is big.', 'The cheetah is lazy.', False)
('The cheetah is big.', 'The cheetah is lazy.', False)
('The rabbit is beautiful.', 'The rabbit is quiet.', False)
('The rabbit is beautiful.', 'The rabbit is quiet.', False)
('The bear needs the rabbit.', 'The bear likes the hamster.', False)
('The bear needs the rabbit.', 'The bear likes the hamster.', False)
('The rabbit is round.', 'The rabbit is quiet.', False)
('The rabbit is round.', 'The rabbit is quiet.', False)
('The snake is angry.', 'The snake is sleepy.', False)
('The snake is angry.', 'The snake is sleepy.', False)
('The bear is awful.', 'The bear is awful.', True)
('The bear is awful.', 'The bear is awful.', True)
('The hamster is cute.', 'The hamster is furry.', False)
('The hamster is cute.', 'The hamster is furry.', False)
('The snake visits the hamster.', 'The snake is dull.', False)
('The snake visits the hamster.', 'The snake is dull.', False)
('The rabbit is kind.', 'The rabbit is round.', False)
('The rabbit is kind.', 'The rabbit is round.', False)
('The dinosaur is boring.', 'The dinosaur is boring.', True)
('The dinosaur is boring.', 'The dinosaur is heavy.', False)
('The leopard is fierce.', 'The leopard is fierce.', True)
('The leopard is fierce.', 'The leopard is fierce.', True)
('The hamster is lovely.', 'The hamster is furry.', False)
('The hamster is lovely.', 'The hamster is furry.', False)
('The dinosaur sees the hamster.', 'The dinosaur is dull.', False)
('The dinosaur sees the hamster.', 'The dinosaur is dull.', False)
('The cat is quiet.', 'The cat is quiet.', True)
('The cat is quiet.', 'The cat is quiet.', True)
('The dinosaur is rough.', 'The dinosaur is rough.', True)
('The dinosaur is rough.', 'The dinosaur is rough.', True)
('The falcon is awful.', 'The falcon is strong.', False)
('The falcon is awful.', 'The falcon is strong.', False)
('The rabbit is beautiful.', 'The rabbit is kind.', False)
('The rabbit is beautiful.', 'The rabbit is kind.', False)
('The dinosaur needs the rabbit.', 'The dinosaur needs the rabbit.', True)
('The dinosaur needs the rabbit.', 'The dinosaur needs the rabbit.', True)
('The dog is smart.', 'The dog is smart.', True)
('The dog is smart.', 'The dog is smart.', True)
('The falcon is reckless.', 'The falcon is lazy.', False)
('The falcon is reckless.', 'The falcon is lazy.', False)
('The cheetah is heavy.', 'The cheetah is strong.', False)
('The cheetah is heavy.', 'The cheetah is strong.', False)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The hamster is beautiful.', 'The hamster is beautiful.', True)
('The falcon likes the hamster.', 'The falcon is needs the hamster.', False)
('The falcon likes the hamster.', 'The falcon is needs the dog.', False)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The squirrel is smart.', 'The squirrel is smart.', True)
('The snake is boring.', 'The snake is furry.', False)
('The snake is boring.', 'The snake is furry.', False)
('The dinosaur is heavy.', 'The dinosaur is heavy.', True)
('The dinosaur is heavy.', 'The dinosaur is heavy.', True)
('The mouse is lovely.', 'The mouse is lovely.', True)
('The mouse is lovely.', 'The mouse is lovely.', True)
('The snake sees the mouse.', 'The snake is lazy.', False)
('The snake sees the mouse.', 'The snake is lazy.', False)
('The rabbit is round.', 'The rabbit is kind.', False)
('The rabbit is round.', 'The rabbit is kind.', False)
('The bear is dull.', 'The bear is round.', False)
('The bear is dull.', 'The bear is round.', False)
('The snake is fierce.', 'The snake is big.', False)
('The snake is fierce.', 'The snake is big.', False)
('The hamster is furry.', 'The hamster is angry.', False)
('The hamster is furry.', 'The hamster is angry.', False)
('The bear attacks the hamster.', 'The bear is tired.', False)
('The bear attacks the hamster.', 'The bear is tired.', False)
('The squirrel is round.', 'The squirrel is kind.', False)
('The squirrel is round.', 'The squirrel is kind.', False)
('The falcon is sleepy.', 'The falcon is sleepy.', True)
('The falcon is sleepy.', 'The falcon is sleepy.', True)
('The cheetah is heavy.', 'The cheetah is heavy.', True)
('The cheetah is heavy.', 'The cheetah is heavy.', True)
('The cat is cute.', 'The cat is small.', False)
('The cat is cute.', 'The cat is small.', False)
('The falcon visits the cat.', 'The falcon likes the squirrel.', False)
('The falcon visits the cat.', 'The falcon likes the squirrel.', False)
('The mouse is smart.', 'The mouse is smart.', True)
('The mouse is smart.', 'The mouse is smart.', True)
('The crocodile is slow.', 'The crocodile is sleepy.', False)
('The crocodile is slow.', 'The crocodile is sleepy.', False)
('The lion is strong.', 'The lion is fierce.', False)
('The lion is strong.', 'The lion is fierce.', False)
('The hamster is lovely.', 'The hamster is cute.', False)
('The hamster is lovely.', 'The hamster is cute.', False)
('The crocodile likes the hamster.', 'The crocodile visits the mouse.', False)
('The crocodile likes the hamster.', 'The crocodile visits the mouse.', False)
('The rabbit is nice.', 'The rabbit is round.', False)
('The rabbit is nice.', 'The rabbit is round.', False)
('The falcon is rough.', 'The falcon is tired.', False)
('The falcon is rough.', 'The falcon is tired.', False)
('The leopard is big.', 'The leopard is adorable.', False)
('The leopard is big.', 'The leopard is adorable.', False)
('The squirrel is beautiful.', 'The squirrel is small.', False)
('The squirrel is beautiful.', 'The squirrel is small.', False)
('The falcon visits the squirrel.', 'The falcon needs the rabbit.', False)
('The falcon visits the squirrel.', 'The falcon needs the rabbit.', False)
('The mouse is round.', 'The mouse is round.', True)
('The mouse is round.', 'The mouse is round.', True)
('The cheetah is reckless.', 'The cheetah is rough.', False)
('The cheetah is reckless.', 'The cheetah is rough.', False)
('The falcon is obese.', 'The falcon is big.', False)
('The falcon is obese.', 'The falcon is big.', False)
('The rabbit is adorable.', 'The rabbit is smart.', False)
('The rabbit is adorable.', 'The rabbit is smart.', False)
('The cheetah likes the rabbit.', 'The cheetah is boring.', False)
('The cheetah likes the rabbit.', 'The cheetah is boring.', False)
('The rabbit is smart.', 'The rabbit is round.', False)
('The rabbit is smart.', 'The rabbit is round.', False)
('The wolf is sleepy.', 'The wolf is lazy.', False)
('The wolf is sleepy.', 'The wolf is lazy.', False)
('The leopard is strong.', 'The leopard is beautiful.', False)
('The leopard is strong.', 'The leopard is beautiful.', False)
('The squirrel is funny.', 'The squirrel is funny.', True)
('The squirrel is funny.', 'The squirrel is funny.', True)
('The wolf needs the squirrel.', 'The wolf needs the squirrel.', True)
('The wolf needs the squirrel.', 'The wolf needs the squirrel.', True)
('The squirrel is quiet.', 'The squirrel is nice.', False)
('The squirrel is quiet.', 'The squirrel is nice.', False)
('The cheetah is angry.', 'The cheetah is angry.', True)
('The cheetah is angry.', 'The cheetah is angry.', True)
('The leopard is obese.', 'The leopard is fierce.', False)
('The leopard is obese.', 'The leopard is fierce.', False)
('The hamster is furry.', 'The hamster is small.', False)
('The hamster is furry.', 'The hamster is small.', False)
('The cheetah attacks the hamster.', 'The cheetah chases the squirrel.', False)
('The cheetah attacks the hamster.', 'The cheetah chases the squirrel.', False)
('The rabbit is round.', 'The rabbit is smart.', False)
('The rabbit is round.', 'The rabbit is smart.', False)
('The bald eagle is lazy.', 'The bald eagle is boring.', False)
('The bald eagle is lazy.', 'The bald eagle is boring.', False)
('The leopard is awful.', 'The leopard is obese.', False)
('The leopard is awful.', 'The leopard is obese.', False)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The mouse is beautiful.', 'The mouse is beautiful.', True)
('The bald eagle likes the mouse.', 'The bald eagle likes the mouse.', True)
('The bald eagle likes the mouse.', 'The bald eagle likes the mouse.', True)
('The squirrel is kind.', 'The squirrel is kind.', True)
('The squirrel is kind.', 'The squirrel is kind.', True)
('The bear is lazy.', 'The bear is lazy.', True)
('The bear is lazy.', 'The bear is lazy.', True)
('The cheetah is obese.', 'The cheetah is awful.', False)
('The cheetah is obese.', 'The cheetah is awful.', False)
('The dog is furry.', 'The dog is furry.', True)
('The dog is furry.', 'The dog is furry.', True)
('The bear chases the dog.', 'The bear is chases the dog.', False)
('The bear chases the dog.', 'The bear is chases the dog.', False)
('The rabbit is nice.', 'The rabbit is kind.', False)
('The rabbit is nice.', 'The rabbit is kind.', False)
('The cheetah is lazy.', 'The cheetah is lazy.', True)
