('Fiona is strong.', 'Fiona is strong.', True)
('Alan is sad.', 'Alan is sad.', True)
('Dave is heavy.', 'Dave is heavy.', True)
('Dave is heavy.', 'Dave is heavy.', True)
('Bob is thin.', 'Bob is thin.', True)
('Bob is thin.', 'Bob is thin.', True)
('Fiona is kind.', 'Fiona is kind.', True)
('Fiona is kind.', 'Fiona is kind.', True)
('Harry is dull.', 'Harry is dull.', True)
('Harry is dull.', 'Harry is dull.', True)
('Alan is huge.', 'Alan is huge.', True)
('Alan is huge.', 'Alan is huge.', True)
('Fiona is little.', 'Fiona is little.', True)
('Fiona is little.', 'Fiona is little.', True)
('Charlie is clever.', 'Charlie is clever.', True)
('Charlie is clever.', 'Charlie is clever.', True)
('Bob is dull.', 'Bob is dull.', True)
('Bob is dull.', 'Bob is dull.', True)
('Charlie is high.', 'Charlie is high.', True)
('Charlie is high.', 'Charlie is high.', True)
('Alan is short.', 'Alan is short.', True)
('Alan is short.', 'Alan is short.', True)
('Bob is nice.', 'Bob is nice.', True)
('Bob is nice.', 'Bob is nice.', True)
('Anne is poor.', 'Anne is poor.', True)
('Anne is poor.', 'Anne is poor.', True)
('Fiona is huge.', 'Fiona is huge.', True)
('Fiona is huge.', 'Fiona is huge.', True)
('Gary is short.', 'Gary is short.', True)
('Gary is short.', 'Gary is short.', True)
('Erin is smart.', 'Erin is smart.', True)
('Erin is smart.', 'Erin is smart.', True)
('Bob is sad.', 'Bob is sad.', True)
('Bob is sad.', 'Bob is sad.', True)
('Charlie is huge.', 'Charlie is huge.', True)
('Charlie is huge.', 'Charlie is huge.', True)
('Alan is little.', 'Alan is little.', True)
('Alan is little.', 'Alan is little.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Bob is sad.', 'Bob is sad.', True)
('Bob is sad.', 'Bob is sad.', True)
('Erin is big.', 'Erin is big.', True)
('Erin is big.', 'Erin is big.', True)
('Fiona is little.', 'Fiona is little.', True)
('Fiona is little.', 'Fiona is little.', True)
('Anne is quiet.', 'Anne is quiet.', True)
('Anne is quiet.', 'Anne is quiet.', True)
('Gary is poor.', 'Gary is poor.', True)
('Gary is poor.', 'Gary is poor.', True)
('Fiona is heavy.', 'Fiona is heavy.', True)
('Fiona is heavy.', 'Fiona is heavy.', True)
('Harry is small.', 'Harry is small.', True)
('Harry is small.', 'Harry is small.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Bob is imperfect.', 'Bob is imperfect.', True)
('Bob is imperfect.', 'Bob is imperfect.', True)
('Alan is high.', 'Alan is high.', True)
('Alan is high.', 'Alan is high.', True)
('Anne is little.', 'Anne is little.', True)
('Anne is little.', 'Anne is little.', True)
('Dave is kind.', 'Dave is kind.', True)
('Dave is kind.', 'Dave is kind.', True)
('Fiona is sad.', 'Fiona is sad.', True)
('Fiona is sad.', 'Fiona is sad.', True)
('Fiona is huge.', 'Fiona is huge.', True)
('Fiona is huge.', 'Fiona is huge.', True)
('Harry is small.', 'Harry is small.', True)
('Harry is small.', 'Harry is small.', True)
('Charlie is smart.', 'Charlie is smart.', True)
('Charlie is smart.', 'Charlie is smart.', True)
('Erin is bad.', 'Erin is bad.', True)
('Erin is bad.', 'Erin is bad.', True)
('Anne is heavy.', 'Anne is heavy.', True)
('Anne is heavy.', 'Anne is heavy.', True)
('Dave is thin.', 'Dave is thin.', True)
('Dave is thin.', 'Dave is thin.', True)
('Bob is quiet.', 'Bob is quiet.', True)
('Bob is quiet.', 'Bob is quiet.', True)
('Harry is bad.', 'Harry is bad.', True)
('Harry is bad.', 'Harry is bad.', True)
('Bob is heavy.', 'Bob is heavy.', True)
('Bob is heavy.', 'Bob is heavy.', True)
('Anne is little.', 'Anne is little.', True)
('Anne is little.', 'Anne is little.', True)
('Charlie is nice.', 'Charlie is nice.', True)
('Charlie is nice.', 'Charlie is nice.', True)
('Alan is dull.', 'Alan is dull.', True)
('Alan is dull.', 'Alan is dull.', True)
('Harry is strong.', 'Harry is strong.', True)
('Harry is strong.', 'Harry is strong.', True)
('Anne is little.', 'Anne is little.', True)
('Anne is little.', 'Anne is little.', True)
('Dave is wealthy.', 'Dave is wealthy.', True)
('Dave is wealthy.', 'Dave is wealthy.', True)
('Gary is dull.', 'Gary is dull.', True)
('Gary is dull.', 'Gary is dull.', True)
('Charlie is high.', 'Charlie is high.', True)
('Charlie is high.', 'Charlie is high.', True)
('Bob is little.', 'Bob is little.', True)
('Bob is little.', 'Bob is little.', True)
('Erin is nice.', 'Erin is nice.', True)
('Erin is nice.', 'Erin is nice.', True)
('Dave is imperfect.', 'Dave is imperfect.', True)
('Dave is imperfect.', 'Dave is imperfect.', True)
('Fiona is strong.', 'Fiona is strong.', True)
('Fiona is strong.', 'Fiona is strong.', True)
('Erin is thin.', 'Erin is thin.', True)
('Erin is thin.', 'Erin is thin.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Gary is quiet.', 'Gary is quiet.', True)
('Bob is dull.', 'Bob is dull.', True)
('Bob is dull.', 'Bob is dull.', True)
('Dave is high.', 'Dave is high.', True)
('Dave is high.', 'Dave is high.', True)
('Fiona is little.', 'Fiona is little.', True)
('Fiona is little.', 'Fiona is little.', True)
('Charlie is kind.', 'Charlie is kind.', True)
('Charlie is kind.', 'Charlie is kind.', True)
('Harry is dull.', 'Harry is dull.', True)
('Harry is dull.', 'Harry is dull.', True)
('Dave is high.', 'Dave is high.', True)
('Dave is high.', 'Dave is high.', True)
('Gary is tiny.', 'Gary is tiny.', True)
('Gary is tiny.', 'Gary is tiny.', True)
('Fiona is wealthy.', 'Fiona is wealthy.', True)
('Fiona is wealthy.', 'Fiona is wealthy.', True)
('Alan is bad.', 'Alan is bad.', True)
('Alan is bad.', 'Alan is bad.', True)
('Alan is big.', 'Alan is big.', True)
('Alan is big.', 'Alan is big.', True)
('Erin is short.', 'Erin is short.', True)
('Erin is short.', 'Erin is short.', True)
('Harry is wealthy.', 'Harry is wealthy.', True)
('Harry is wealthy.', 'Harry is wealthy.', True)
('Anne is dull.', 'Anne is dull.', True)
('Anne is dull.', 'Anne is dull.', True)
('Gary is high.', 'Gary is high.', True)
('Gary is high.', 'Gary is high.', True)
('Erin is short.', 'Erin is short.', True)
('Erin is short.', 'Erin is short.', True)
('Dave is clever.', 'Dave is clever.', True)
('Dave is clever.', 'Dave is clever.', True)
('Harry is dull.', 'Harry is dull.', True)
('Harry is dull.', 'Harry is dull.', True)
('Erin is big.', 'Erin is big.', True)
('Erin is big.', 'Erin is big.', True)
('Bob is short.', 'Bob is short.', True)
('Bob is short.', 'Bob is short.', True)
('Anne is kind.', 'Anne is kind.', True)
('Anne is kind.', 'Anne is kind.', True)
('Harry is sad.', 'Harry is sad.', True)
('Harry is sad.', 'Harry is sad.', True)
('Harry is high.', 'Harry is high.', True)
('Harry is high.', 'Harry is high.', True)
('Alan is little.', 'Alan is little.', True)
('Alan is little.', 'Alan is little.', True)
('Anne is wealthy.', 'Anne is wealthy.', True)
('Anne is wealthy.', 'Anne is wealthy.', True)
('Charlie is poor.', 'Charlie is poor.', True)
('Charlie is poor.', 'Charlie is poor.', True)
('Dave is big.', 'Dave is big.', True)
('Dave is big.', 'Dave is big.', True)
('Anne is tiny.', 'Anne is tiny.', True)
('Anne is tiny.', 'Anne is tiny.', True)
('Erin is kind.', 'Erin is kind.', True)
('Erin is kind.', 'Erin is kind.', True)
('Charlie is poor.', 'Charlie is poor.', True)
('Charlie is poor.', 'Charlie is poor.', True)
('Dave is big.', 'Dave is big.', True)
('Dave is big.', 'Dave is big.', True)
('Erin is tiny.', 'Erin is tiny.', True)
('Erin is tiny.', 'Erin is tiny.', True)
('Bob is clever.', 'Bob is clever.', True)
('Bob is clever.', 'Bob is clever.', True)
('Charlie is sad.', 'Charlie is sad.', True)
('Charlie is sad.', 'Charlie is sad.', True)
('Bob is heavy.', 'Bob is heavy.', True)
('Bob is heavy.', 'Bob is heavy.', True)
('Charlie is short.', 'Charlie is short.', True)
('Charlie is short.', 'Charlie is short.', True)
('Fiona is clever.', 'Fiona is clever.', True)
('Fiona is clever.', 'Fiona is clever.', True)
('Dave is bad.', 'Dave is bad.', True)
('Dave is bad.', 'Dave is bad.', True)
('Gary is strong.', 'Gary is strong.', True)
('Gary is strong.', 'Gary is strong.', True)
('Dave is thin.', 'Dave is thin.', True)
('Dave is thin.', 'Dave is thin.', True)
('Bob is quiet.', 'Bob is quiet.', True)
('Bob is quiet.', 'Bob is quiet.', True)
('Anne is sad.', 'Anne is sad.', True)
('Anne is sad.', 'Anne is sad.', True)
('Harry is huge.', 'Harry is huge.', True)
('Harry is huge.', 'Harry is huge.', True)
('Erin is little.', 'Erin is little.', True)
('Erin is little.', 'Erin is little.', True)
('Fiona is wealthy.', 'Fiona is wealthy.', True)
('Fiona is wealthy.', 'Fiona is wealthy.', True)
('Alan is dull.', 'Alan is dull.', True)
('Alan is dull.', 'Alan is dull.', True)
('Harry is big.', 'Harry is big.', True)
('Harry is big.', 'Harry is big.', True)
('Charlie is little.', 'Charlie is little.', True)
('Charlie is little.', 'Charlie is little.', True)
('Alan is smart.', 'Alan is smart.', True)
('Alan is smart.', 'Alan is smart.', True)
('Erin is poor.', 'Erin is poor.', True)
('Erin is poor.', 'Erin is poor.', True)
('Harry is heavy.', 'Harry is heavy.', True)
('Harry is heavy.', 'Harry is heavy.', True)
('Alan is short.', 'Alan is short.', True)
('Alan is short.', 'Alan is short.', True)
('Fiona is kind.', 'Fiona is kind.', True)
('Fiona is kind.', 'Fiona is kind.', True)
('Anne is imperfect.', 'Anne is imperfect.', True)
('Anne is imperfect.', 'Anne is imperfect.', True)
('Fiona is big.', 'Fiona is big.', True)
('Fiona is big.', 'Fiona is big.', True)
('Harry is tiny.', 'Harry is tiny.', True)
('Harry is tiny.', 'Harry is tiny.', True)
('Erin is wealthy.', 'Erin is wealthy.', True)
('Erin is wealthy.', 'Erin is wealthy.', True)
('Anne is dull.', 'Anne is dull.', True)
('Anne is dull.', 'Anne is dull.', True)
('Dave is high.', 'Dave is high.', True)
('Dave is high.', 'Dave is high.', True)
('Anne is tiny.', 'Anne is tiny.', True)
('Anne is tiny.', 'Anne is tiny.', True)
('Charlie is nice.', 'Charlie is nice.', True)
('Charlie is nice.', 'Charlie is nice.', True)
('Harry is dull.', 'Harry is dull.', True)
('Harry is dull.', 'Harry is dull.', True)
('Gary is huge.', 'Gary is huge.', True)
('Gary is huge.', 'Gary is huge.', True)
('Anne is little.', 'Anne is little.', True)
('Anne is little.', 'Anne is little.', True)
('Erin is smart.', 'Erin is smart.', True)
('Erin is smart.', 'Erin is smart.', True)
('Bob is imperfect.', 'Bob is imperfect.', True)
('Bob is imperfect.', 'Bob is imperfect.', True)
('Alan is huge.', 'Alan is huge.', True)
('Alan is huge.', 'Alan is huge.', True)
('Dave is short.', 'Dave is short.', True)
('Dave is short.', 'Dave is short.', True)
('Anne is smart.', 'Anne is smart.', True)
('Anne is smart.', 'Anne is smart.', True)
('Harry is rough.', 'Harry is rough.', True)
('Harry is rough.', 'Harry is rough.', True)
('Erin is heavy.', 'Erin is heavy.', True)
('Erin is heavy.', 'Erin is heavy.', True)
('Harry is short.', 'Harry is short.', True)
('Harry is short.', 'Harry is short.', True)
('Gary is clever.', 'Gary is clever.', True)
('Gary is clever.', 'Gary is clever.', True)
('Bob is rough.', 'Bob is rough.', True)
('Bob is rough.', 'Bob is rough.', True)
('Charlie is high.', 'Charlie is high.', True)
('Charlie is high.', 'Charlie is high.', True)
('Harry is little.', 'Harry is little.', True)
('Harry is little.', 'Harry is little.', True)
('Anne is quiet.', 'Anne is quiet.', True)
('Anne is quiet.', 'Anne is quiet.', True)
('Erin is dull.', 'Erin is dull.', True)
('Erin is dull.', 'Erin is dull.', True)
('Erin is big.', 'Erin is big.', True)
('Erin is big.', 'Erin is big.', True)
('Harry is little.', 'Harry is little.', True)
('Harry is little.', 'Harry is little.', True)
('Charlie is kind.', 'Charlie is kind.', True)
('Charlie is kind.', 'Charlie is kind.', True)
('Dave is sad.', 'Dave is sad.', True)
('Dave is sad.', 'Dave is sad.', True)
('Alan is strong.', 'Alan is strong.', True)
('Alan is strong.', 'Alan is strong.', True)
('Erin is small.', 'Erin is small.', True)
('Erin is small.', 'Erin is small.', True)
('Anne is wealthy.', 'Anne is wealthy.', True)
('Anne is wealthy.', 'Anne is wealthy.', True)
('Charlie is poor.', 'Charlie is poor.', True)
('Charlie is poor.', 'Charlie is poor.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Charlie is strong.', 'Charlie is strong.', True)
('Fiona is little.', 'Fiona is little.', True)
('Fiona is little.', 'Fiona is little.', True)
('Anne is clever.', 'Anne is clever.', True)
('Anne is clever.', 'Anne is clever.', True)
('Erin is dull.', 'Erin is dull.', True)
('Erin is dull.', 'Erin is dull.', True)
('Fiona is heavy.', 'Fiona is heavy.', True)
('Fiona is heavy.', 'Fiona is heavy.', True)
('Erin is small.', 'Erin is small.', True)
('Erin is small.', 'Erin is small.', True)
('Alan is clever.', 'Alan is clever.', True)
('Alan is clever.', 'Alan is clever.', True)
('Bob is imperfect.', 'Bob is imperfect.', True)
('Bob is imperfect.', 'Bob is imperfect.', True)
('Harry is big.', 'Harry is big.', True)
('Harry is big.', 'Harry is big.', True)
('Dave is small.', 'Dave is small.', True)
('Dave is small.', 'Dave is small.', True)
('Gary is smart.', 'Gary is smart.', True)
('Gary is smart.', 'Gary is smart.', True)
('Alan is dull.', 'Alan is dull.', True)
('Alan is dull.', 'Alan is dull.', True)
('Fiona is heavy.', 'Fiona is heavy.', True)
('Fiona is heavy.', 'Fiona is heavy.', True)
('Bob is small.', 'Bob is small.', True)
('Bob is small.', 'Bob is small.', True)
('Charlie is wealthy.', 'Charlie is wealthy.', True)
('Charlie is wealthy.', 'Charlie is wealthy.', True)
('Harry is dull.', 'Harry is dull.', True)
('Harry is dull.', 'Harry is dull.', True)
('Gary is high.', 'Gary is high.', True)
('Gary is high.', 'Gary is high.', True)
('Dave is thin.', 'Dave is thin.', True)
('Dave is thin.', 'Dave is thin.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Erin is bad.', 'Erin is bad.', True)
('Erin is bad.', 'Erin is bad.', True)
('Charlie is high.', 'Charlie is high.', True)
('Charlie is high.', 'Charlie is high.', True)
('Erin is small.', 'Erin is small.', True)
('Erin is small.', 'Erin is small.', True)
('Gary is clever.', 'Gary is clever.', True)
('Gary is clever.', 'Gary is clever.', True)
('Bob is sad.', 'Bob is sad.', True)
('Bob is sad.', 'Bob is sad.', True)
('Bob is huge.', 'Bob is huge.', True)
('Bob is huge.', 'Bob is huge.', True)
('Charlie is short.', 'Charlie is short.', True)
('Charlie is short.', 'Charlie is short.', True)
('Fiona is nice.', 'Fiona is nice.', True)
('Fiona is nice.', 'Fiona is nice.', True)
('Harry is sad.', 'Harry is sad.', True)
('Harry is sad.', 'Harry is sad.', True)
('Anne is big.', 'Anne is big.', True)
('Anne is big.', 'Anne is big.', True)
('Dave is short.', 'Dave is short.', True)
('Dave is short.', 'Dave is short.', True)
('Erin is quiet.', 'Erin is quiet.', True)
('Erin is quiet.', 'Erin is quiet.', True)
('Alan is sad.', 'Alan is sad.', True)
('Alan is sad.', 'Alan is sad.', True)
('Gary is big.', 'Gary is big.', True)
('Gary is big.', 'Gary is big.', True)
('Dave is small.', 'Dave is small.', True)
('Dave is small.', 'Dave is small.', True)
('Charlie is wealthy.', 'Charlie is wealthy.', True)
('Charlie is wealthy.', 'Charlie is wealthy.', True)
('Bob is sad.', 'Bob is sad.', True)
('Bob is sad.', 'Bob is sad.', True)
('Alan is strong.', 'Alan is strong.', True)
('Alan is strong.', 'Alan is strong.', True)
('Charlie is little.', 'Charlie is little.', True)
('Charlie is little.', 'Charlie is little.', True)
('Dave is wealthy.', 'Dave is wealthy.', True)
('Dave is wealthy.', 'Dave is wealthy.', True)
('Anne is rough.', 'Anne is rough.', True)
('Anne is rough.', 'Anne is rough.', True)
('Alan is high.', 'Alan is high.', True)
('Alan is high.', 'Alan is high.', True)
('Charlie is tiny.', 'Charlie is tiny.', True)
('Charlie is tiny.', 'Charlie is tiny.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Fiona is smart.', 'Fiona is smart.', True)
('Harry is poor.', 'Harry is poor.', True)
('Harry is poor.', 'Harry is poor.', True)
('Alan is high.', 'Alan is high.', True)
('Alan is high.', 'Alan is high.', True)
('Charlie is small.', 'Charlie is small.', True)
('Charlie is small.', 'Charlie is small.', True)
('Dave is quiet.', 'Dave is quiet.', True)
('Dave is quiet.', 'Dave is quiet.', True)
('Gary is sad.', 'Gary is sad.', True)
('Gary is sad.', 'Gary is sad.', True)
('Fiona is high.', 'Fiona is high.', True)
('Fiona is high.', 'Fiona is high.', True)
('Gary is little.', 'Gary is little.', True)
('Gary is little.', 'Gary is little.', True)
('Harry is nice.', 'Harry is nice.', True)
('Harry is nice.', 'Harry is nice.', True)
('Anne is imperfect.', 'Anne is imperfect.', True)
('Anne is imperfect.', 'Anne is imperfect.', True)
('Fiona is big.', 'Fiona is big.', True)
('Fiona is big.', 'Fiona is big.', True)
('Bob is little.', 'Bob is little.', True)
('Bob is little.', 'Bob is little.', True)
('Erin is kind.', 'Erin is kind.', True)
('Erin is kind.', 'Erin is kind.', True)
('Charlie is bad.', 'Charlie is bad.', True)
('Charlie is bad.', 'Charlie is bad.', True)
('Harry is huge.', 'Harry is huge.', True)
('Harry is huge.', 'Harry is huge.', True)
('Erin is thin.', 'Erin is thin.', True)
('Erin is thin.', 'Erin is thin.', True)
('Dave is nice.', 'Dave is nice.', True)
('Dave is nice.', 'Dave is nice.', True)
('Alan is sad.', 'Alan is sad.', True)
('Alan is sad.', 'Alan is sad.', True)
('Alan is huge.', 'Alan is huge.', True)
('Alan is huge.', 'Alan is huge.', True)
('Fiona is short.', 'Fiona is short.', True)
('Fiona is short.', 'Fiona is short.', True)
('Anne is smart.', 'Anne is smart.', True)
('Anne is smart.', 'Anne is smart.', True)
('Erin is imperfect.', 'Erin is imperfect.', True)
('Erin is imperfect.', 'Erin is imperfect.', True)
('Gary is high.', 'Gary is high.', True)
('Gary is high.', 'Gary is high.', True)
('Bob is tiny.', 'Bob is tiny.', True)
('Bob is tiny.', 'Bob is tiny.', True)
('Alan is kind.', 'Alan is kind.', True)
('Alan is kind.', 'Alan is kind.', True)
('Anne is imperfect.', 'Anne is imperfect.', True)
('Anne is imperfect.', 'Anne is imperfect.', True)
('Bob is high.', 'Bob is high.', True)
('Bob is high.', 'Bob is high.', True)
('Gary is small.', 'Gary is small.', True)
